start_id,end_id
10.1145/3576915.3624394,10.1007/s10115-023-02009-y
10.1145/3576915.3624394,10.3233/JIFS-231852
10.1145/3576915.3624394,10.1145/3584371.3612997
10.1145/3576915.3624394,10.1109/TIT.2023.3344717
10.1145/3576915.3624394,10.1109/TIFS.2023.3324326
10.1145/3616712.3616791,10.1016/j.csbj.2023.12.001
10.1145/3616712.3616791,10.1145/3613917.3613923
10.1145/3616712.3616791,10.1142/S0219467825500561
10.1145/3616712.3616791,10.1145/3627535.3638478
10.1145/3616712.3616791,10.1007/s11633-022-1402-8
10.1145/3616712.3616791,10.1038/s41524-023-01193-3
10.1145/3616712.3616791,10.1504/IJESDF.2024.136024
10.1145/3616712.3616791,10.1109/TPAMI.2024.3350049
10.1145/3616712.3616791,10.1109/AMCAI59331.2023.10431516
10.1145/3616712.3616791,10.1016/j.compgeo.2023.105933
10.1145/3616712.3616791,10.1177/17298806241229270
10.1145/3616712.3616791,10.1016/j.compgeo.2023.105934
10.1145/3616712.3616791,10.1016/j.specom.2023.103008
10.1145/3616712.3616791,10.1109/ICAIHC59020.2023.10430485
10.1145/3616712.3616791,10.1109/ICSIMA59853.2023.10373467
10.1145/3616712.3616791,10.1007/s00034-023-02544-7
10.1145/3616712.3616791,10.4230/LIPIcs.ICDT.2024.23
10.1145/3616712.3616791,10.1002/widm.1525
10.1145/3616712.3616791,10.1109/TKDE.2023.3310038
10.1145/3616712.3616791,10.1109/ACCESS.2024.3380198
10.1145/3616712.3616791,10.3390/s24051686
10.1145/3616712.3616791,10.1109/TSMC.2023.3301001
10.1145/3616712.3616791,10.1109/ICoSNIKOM60230.2023.10364398
10.1145/3616712.3616791,10.1109/SITA60746.2023.10373743
10.1145/3616712.3616791,10.1109/ICCCIS60361.2023.10425178
10.1145/3616712.3616791,10.3390/s24041259
10.1145/3616712.3616791,10.1016/j.specom.2024.103039
10.1145/3616712.3616791,10.1109/JBHI.2024.3352513
10.1145/3616712.3616791,10.1109/IC-RVITM60032.2023.10435190
10.1145/3616712.3616791,10.1109/TBIOM.2024.3377686
10.1145/3616712.3616791,10.1021/acs.jcim.3c01810
10.1145/3616712.3616791,10.1109/TMM.2023.3303725
10.1145/3616712.3616791,10.1016/j.knosys.2024.111449
10.1145/3616712.3616791,10.1016/j.compbiomed.2024.108220
10.1145/3616712.3616791,10.1109/TIFS.2023.3326364
10.1145/3616712.3616791,10.1145/3552326.3587434
10.1145/3616712.3616791,10.1016/j.eswa.2023.121709
10.1145/3616712.3616791,10.1145/3545947.3576350
10.1145/3616712.3616791,10.1145/3594441.3594448
10.1145/3616712.3616791,10.1109/ACCESS.2023.3345452
10.1145/3616712.3616791,10.1007/s11042-023-16304-x
10.1145/3616712.3616791,10.1145/3592980.3595311
10.1145/3616712.3616791,10.2478/amns.2023.1.00093
10.1145/3616712.3616791,10.1109/TC.2023.3326982
10.1145/3616712.3616791,10.1007/s11042-023-15139-w
10.1145/3616712.3616791,10.1007/s41315-023-00310-1
10.1145/3616712.3616791,10.1109/ICDACAI59742.2023.00127
10.1145/3616712.3616791,10.1145/3539618.3591702
10.1145/3592980.3595304,10.1016/j.iswa.2023.200310
10.1145/3580305.3599543,10.1016/j.compbiomed.2024.108124
10.1145/3580305.3599543,10.1109/TBIOM.2024.3377686
10.1145/3580305.3599543,10.1109/BigDIA60676.2023.10429609
10.1145/3580305.3599543,10.1145/3597926.3598116
10.1145/3580305.3599543,10.1109/ICEFEET59656.2023.10452246
10.1145/3580305.3599543,10.1016/j.cogsys.2024.101216
10.1145/3580305.3599543,10.2478/amns.2023.1.00473
10.1145/3580305.3599543,10.1007/s12559-023-10193-w
10.1145/3580305.3599543,10.1016/j.bspc.2023.105615
10.1145/3580305.3599543,10.1109/ACCESS.2024.3366455
10.1145/3580305.3599543,10.1016/j.knosys.2024.111449
10.1145/3580305.3599543,10.1016/j.specom.2024.103047
10.1145/3580305.3599543,10.1016/j.eswa.2023.121324
10.1145/3580305.3599543,10.1016/j.bspc.2023.105791
10.1145/3580305.3599543,10.1109/ACCESS.2024.3362294
10.1145/3580305.3599543,10.1109/SUMMA60232.2023.10349498
10.1145/3580305.3599543,10.1186/s13634-023-01094-z
10.1145/3580305.3599543,10.1016/j.compbiomed.2024.108256
10.1145/3580305.3599543,10.1145/3620678.3624656
10.1145/3580305.3599543,10.1016/j.compag.2023.108500
10.1145/3555041.3589402,10.1109/SmartCloud58862.2023.00020
10.1145/3555041.3589402,10.1109/TIFS.2023.3280742
10.1145/3555041.3589402,10.1109/IC-RVITM60032.2023.10435190
10.1145/3555041.3589402,10.1145/3584372.3589935
10.1145/3555041.3589402,10.1145/3637494.3637516
10.1145/3555041.3589402,10.1016/j.bspc.2024.106069
10.1145/3555041.3589402,10.1016/j.ascom.2024.100791
10.1145/3555041.3589402,10.1007/s11042-023-15959-w
10.1145/3555041.3589402,10.1002/sam.11673
10.1145/3555041.3589402,10.1145/3592980.3595300
10.1145/3555041.3589402,10.1145/3597465.3605224
10.1145/3555041.3589402,10.1145/3555041.3590816
10.1145/3555041.3589402,10.1109/BigDIA60676.2023.10429411
10.1145/3555041.3589402,10.1109/CIPAE60493.2023.00019
10.1145/3555041.3589402,10.1021/acs.jcim.3c01812
10.1145/3555041.3589402,10.1109/ICITDA60835.2023.10426919
10.1145/3555041.3589402,10.22489/CinC.2023.164
10.1145/3555041.3589402,10.1145/3633512
10.1145/3580305.3599405,10.1002/sam.11673
10.1145/3580305.3599405,10.2478/amns.2023.2.01470
10.1145/3580305.3599405,10.1109/TIFS.2023.3280742
10.1145/3580305.3599405,10.1016/j.eswa.2023.121924
10.1145/3580305.3599405,10.1145/3620678.3624656
10.1145/3580305.3599405,10.1016/j.ins.2024.120257
10.1145/3580305.3599405,10.1109/ICDACAI59742.2023.00127
10.1145/3580305.3599405,10.1109/TMM.2024.3371218
10.1145/3580305.3599405,10.1016/j.jbi.2024.104603
10.1145/3580305.3599405,10.1109/MITS.2023.3346842
10.1145/3580305.3599405,10.1109/TMM.2023.3312924
10.1145/3634848.3634859,10.1109/TKDE.2023.3310038
10.1145/3634848.3634859,10.22489/CinC.2023.164
10.1145/3634848.3634859,10.1109/ICSC58660.2023.10449764
10.1145/3634848.3634859,10.1145/3555776.3577772
10.1145/3634848.3634859,10.1108/VJIKMS-09-2021-0222
10.1145/3634848.3634859,10.1142/S0129065724500126
10.1145/3634848.3634859,10.4230/LIPIcs.ICDT.2023.6
10.1145/3634848.3634859,10.1145/3627341.3630376
10.1145/3634848.3634859,10.1109/TMM.2023.3303725
10.1145/3634848.3634859,10.1007/s11042-023-16304-x
10.1145/3634848.3634859,10.1109/ACCESS.2023.3349242
10.1145/3634848.3634859,10.1145/3589132.3625601
10.1145/3634848.3634859,10.4230/LIPIcs.ICDT.2023.14
10.1145/3634848.3634859,10.1186/s13634-023-01094-z
10.1145/3634848.3634859,10.1109/THMS.2023.3329536
10.1145/3634848.3634859,10.1007/s11042-023-17854-w
10.1145/3634848.3634859,10.1145/3641819
10.1145/3634848.3634859,10.1016/j.cviu.2024.103927
10.1145/3634848.3634859,10.1145/3600006.3613174
10.1145/3634848.3634859,10.1109/JBHI.2023.3337261
10.1145/3634848.3634859,10.1109/JBHI.2023.3331975
10.1145/3634848.3634859,10.1109/TBIOM.2023.3327287
10.1145/3634848.3634859,10.1016/j.aei.2023.102224
10.1145/3634848.3634859,10.1145/3588195.3595942
10.1145/3634848.3634859,10.1109/TDSC.2023.3264567
10.1145/3634848.3634859,10.1016/j.conengprac.2024.105843
10.1145/3634848.3634859,10.1145/3594441.3594448
10.1145/3634848.3634859,10.1016/j.iswa.2024.200343
10.1145/3634848.3634859,10.1145/3584372.3588667
10.1145/3634848.3634859,10.1109/ICTBIG59752.2023.10456144
10.1145/3634848.3634859,10.1145/3603163.3609049
10.1145/3634848.3634859,10.1109/GHTC56179.2023.10354568
10.1145/3634848.3634859,10.4230/LIPIcs.ICDT.2023.5
10.1145/3634848.3634859,10.1016/j.compgeo.2023.105933
10.1145/3634848.3634859,10.1145/3620678.3624668
10.1145/3634848.3634859,10.1109/ICACTA58201.2023.10392861
10.1145/3634848.3634859,10.1109/AIIIP61647.2023.00007
10.1145/3634848.3634859,10.1145/3627535.3638478
10.1145/3634848.3634859,10.1016/j.egyai.2023.100331
10.1145/3634848.3634859,10.1016/j.csbj.2024.03.015
10.1145/3634848.3634859,10.1145/3552326.3567494
10.1145/3634848.3634859,10.1145/3618257.3624843
10.1145/3634848.3634859,10.1109/CATS58046.2023.10424267
10.1145/3634848.3634859,10.1109/TC.2023.3329943
10.1145/3634848.3634859,10.1145/3609956.3609968
10.1145/3634848.3634859,10.1109/TMI.2023.3302473
10.1145/3634848.3634859,10.1007/s10055-023-00900-1
10.1145/3640824.3640869,10.1016/j.compbiomed.2024.108124
10.1145/3640824.3640869,10.1016/j.cageo.2023.105479
10.1145/3640824.3640869,10.1016/j.ins.2024.120257
10.4230/LIPIcs.ICDT.2024.15,10.2478/amns.2023.1.00473
10.4230/LIPIcs.ICDT.2024.15,10.1016/j.bspc.2023.105899
10.4230/LIPIcs.ICDT.2024.15,10.23919/SICE59929.2023.10354252
10.4230/LIPIcs.ICDT.2024.15,10.1016/j.calphad.2023.102658
10.4230/LIPIcs.ICDT.2024.15,10.1109/TMM.2023.3303725
10.4230/LIPIcs.ICDT.2024.15,10.1177/17298806241229270
10.4230/LIPIcs.ICDT.2024.15,10.1108/JMTM-03-2023-0114
10.4230/LIPIcs.ICDT.2024.15,10.1109/BIGCOM61073.2023.00024
10.4230/LIPIcs.ICDT.2024.15,10.1080/09540091.2024.2323059
10.4230/LIPIcs.ICDT.2024.15,10.1145/3641819
10.4230/LIPIcs.ICDT.2024.15,10.1145/3617695.3617702
10.4230/LIPIcs.ICDT.2024.15,10.1145/3581783.3611860
10.4230/LIPIcs.ICDT.2024.15,10.1016/j.bspc.2024.106069
10.4230/LIPIcs.ICDT.2024.15,10.1145/3555776.3577652
10.4230/LIPIcs.ICDT.2024.15,10.1016/j.eswa.2023.121709
10.4230/LIPIcs.ICDT.2024.15,10.1109/TSMC.2023.3301001
10.4230/LIPIcs.ICDT.2024.15,10.1016/j.ins.2024.120257
10.4230/LIPIcs.ICDT.2024.15,10.1145/3592307.3592335
10.4230/LIPIcs.ICDT.2024.15,10.1016/j.compbiomed.2024.108224
10.4230/LIPIcs.ICDT.2024.15,10.1142/S0129065724500126
10.4230/LIPIcs.ICDT.2024.15,10.22489/CinC.2023.116
10.4230/LIPIcs.ICDT.2024.15,10.1145/3595360.3595853
10.4230/LIPIcs.ICDT.2024.15,10.4230/LIPIcs.ICDT.2024.4
10.1145/3592980.3595311,10.1016/j.bspc.2023.105899
10.1145/3592980.3595311,10.1109/ICDSAAI59313.2023.10452571
10.1145/3592980.3595311,10.1117/12.3021729
10.1145/3592980.3595311,10.1016/j.calphad.2023.102658
10.1145/3592980.3595311,10.1109/TC.2023.3326982
10.1145/3592980.3595311,10.1109/CANDARW60564.2023.00013
10.1145/3592980.3595311,10.1007/s12065-022-00800-4
10.1145/3592980.3595311,10.1016/j.jfranklin.2024.106664
10.1145/3592980.3595311,10.1016/j.jvcir.2023.104033
10.1145/3592980.3595311,10.1016/j.csbj.2024.01.013
10.1145/3592980.3595311,10.1109/APWiMob59963.2023.10365603
10.1145/3592980.3595311,10.1109/TC.2023.3329943
10.1145/3592980.3595311,10.1145/3633512
10.1145/3584371.3612990,10.1145/3570991.3571009
10.1145/3584371.3612990,10.1016/j.bspc.2023.105793
10.1145/3584371.3612990,10.1016/j.bspc.2023.105899
10.1145/3584371.3612990,10.1109/TIFS.2023.3324326
10.1145/3584371.3612990,10.1145/3592980.3595300
10.1145/3584371.3612990,10.1109/ACCESS.2023.3344680
10.1145/3584371.3612990,10.1007/s40031-024-01006-1
10.1145/3584371.3612990,10.1016/j.eswa.2024.123388
10.1145/3584371.3612990,10.5194/isprs-archives-XLVIII-4-W7-2023-261-2023
10.1145/3584371.3612990,10.22489/CinC.2023.164
10.1145/3584371.3612990,10.1007/s11042-024-18461-z
10.1145/3584371.3612990,10.1145/3593856.3595905
10.1145/3584371.3612990,10.1109/ICSC58660.2023.10449764
10.1145/3584371.3612990,10.1109/ACCESS.2024.3383313
10.1145/3584371.3612990,10.1016/j.micpro.2023.104987
10.1145/3584371.3612990,10.1109/TMM.2023.3312924
10.1145/3584371.3612990,10.1007/s00521-024-09577-2
10.1145/3584371.3612990,10.1109/IC-RVITM60032.2023.10435190
10.1145/3584371.3612990,10.1145/3543873.3587586
10.1145/3584371.3612990,10.1109/TII.2023.3297139
10.1145/3584371.3612990,10.1016/j.bspc.2023.105750
10.1145/3584371.3612990,10.1145/3544549.3585794
10.1145/3584371.3612990,10.1016/j.specom.2023.103008
10.1145/3584371.3612990,10.2478/amns.2023.2.00862
10.1145/3584371.3612990,10.1002/asi.24855
10.1145/3584371.3612990,10.4230/LIPIcs.ICDT.2023.7
10.1145/3584371.3612990,10.1109/IJCB57857.2023.10448552
10.1145/3584371.3612990,10.1145/3564246.3585175
10.1145/3584371.3612990,10.1016/j.displa.2023.102585
10.1145/3584371.3612990,10.4230/LIPIcs.ICDT.2024.4
10.1145/3584371.3612990,10.1108/VJIKMS-09-2021-0222
10.1145/3584371.3612990,10.1145/3617695.3617702
10.1145/3584371.3612990,10.1016/j.bspc.2023.105884
10.1145/3584371.3612990,10.1145/3576840.3578281
10.1145/3584371.3612990,10.1109/C358072.2023.10436245
10.1145/3584371.3612990,10.1109/CIPAE60493.2023.00053
10.1145/3584371.3612990,10.1145/3615833.3628590
10.1145/3584371.3612990,10.4230/LIPIcs.ICDT.2023.14
10.1145/3584371.3612990,10.1145/3592307.3592335
10.1145/3576841.3589614,10.1145/3543873.3587563
10.1145/3576841.3589614,10.1109/JBHI.2023.3337261
10.1145/3576841.3589614,10.1109/C358072.2023.10436245
10.1145/3576841.3589614,10.48786/edbt.2023.42
10.1145/3576841.3589614,10.1145/3614321.3614381
10.1145/3576841.3589614,10.1145/3584372.3588667
10.1145/3576841.3589614,10.1016/j.eswa.2023.122841
10.1145/3576841.3589614,10.3233/JIFS-223030
10.1145/3576841.3589614,10.1109/TSC.2024.3356728
10.1145/3576841.3589614,10.1007/s11042-023-17854-w
10.1145/3576841.3589614,10.1016/j.cpc.2023.108935
10.1145/3576841.3589614,10.5194/isprs-archives-XLVIII-4-W6-2022-261-2023
10.1145/3576841.3589614,10.2478/amns.2023.1.00473
10.1145/3576841.3589614,10.1016/j.ins.2024.120272
10.1145/3576841.3589614,10.1016/j.ins.2024.120421
10.1145/3576841.3589614,10.1016/j.iswa.2024.200351
10.1145/3576841.3589614,10.1109/ICSSS58085.2023.10407074
10.1145/3576841.3589614,10.13052/jcsm2245-1439.1311
10.1145/3576841.3589614,10.1016/j.eswa.2023.121924
10.1145/3576841.3589614,10.1002/sam.11673
10.1145/3576841.3589614,10.1109/APWiMob59963.2023.10365603
10.1145/3576841.3589614,10.1016/j.bspc.2023.105884
10.1145/3576841.3589614,10.1007/s00778-024-00846-z
10.1145/3576841.3589614,10.1117/12.2683433
10.1145/3576841.3589614,10.2478/amns.2023.1.00093
10.1145/3576841.3589614,10.5194/isprs-archives-XLVIII-1-W1-2023-311-2023
10.1145/3576841.3589614,10.1109/TBIOM.2023.3327287
10.1145/3576841.3589614,10.1016/j.cad.2023.103630
10.1145/3576841.3589614,10.1145/3603163.3609049
10.1145/3576841.3589614,10.48786/edbt.2023.53
10.1145/3576841.3589614,10.1145/3584371.3612990
10.1145/3576841.3589614,10.1145/3584372.3589935
10.1145/3576841.3589614,10.1109/CIPAE60493.2023.00053
10.1145/3576841.3589614,10.1016/j.knosys.2024.111449
10.1145/3576841.3589614,10.14733/cadaps.2024.S17.132-143
10.1145/3576841.3589614,10.1109/IMCOM60618.2024.10418292
10.1145/3576841.3589614,10.1016/j.compgeo.2023.105933
10.1145/3576841.3589614,10.1016/j.eswa.2023.121709
10.1145/3576841.3589614,10.1109/ACIIS59385.2023.10367332
10.1145/3576841.3589614,10.1109/MICC59384.2023.10419720
10.1145/3576841.3589614,10.1021/acs.jcim.3c01953
10.1145/3576841.3589614,10.1109/ICICIS58388.2023.10391183
10.1145/3576841.3589614,10.1109/ICICyTA60173.2023.10428947
10.1145/3576841.3589614,10.1117/12.3021828
10.1145/3576841.3589614,10.1145/3576840.3578281
10.1145/3576841.3589614,10.1145/3641819
10.1145/3576841.3589614,10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023
10.1145/3576841.3589614,10.4230/LIPIcs.ICDT.2024.15
10.1145/3627341.3630376,10.3390/s24010008
10.1145/3627341.3630376,10.1145/3584371.3613022
10.1145/3620678.3624668,10.3390/s24051698
10.1145/3620678.3624668,10.4230/LIPIcs.ICDT.2023.7
10.1145/3620678.3624668,10.1007/s11042-023-16508-1
10.1145/3620678.3624668,10.1007/s11128-024-04288-y
10.1145/3620678.3624668,10.1109/TLT.2023.3322128
10.1145/3620678.3624668,10.1109/NEleX59773.2023.10421720
10.1145/3620678.3624668,10.1016/j.calphad.2023.102658
10.1145/3620678.3624668,10.1007/s11042-024-18488-2
10.1145/3620678.3624668,10.1145/3640824.3640869
10.1145/3620678.3624668,10.1016/j.eswa.2023.122050
10.1145/3620678.3624668,10.1016/j.bspc.2023.105799
10.1145/3620678.3624668,10.4230/LIPIcs.ICDT.2023.8
10.1145/3620678.3624668,10.4230/LIPIcs.ICDT.2023.24
10.1145/3620678.3624668,10.1109/CISCT57197.2023.10351356
10.1145/3620678.3624668,10.1016/j.compbiomed.2024.108072
10.1145/3620678.3624668,10.1145/3564246.3585175
10.1145/3620678.3624668,10.1109/TBIOM.2024.3377686
10.1145/3620678.3624668,10.1109/ICAIHC59020.2023.10430485
10.1145/3620678.3624668,10.1109/ICITES59818.2023.10356864
10.1145/3620678.3624668,10.1109/IMCOM60618.2024.10418292
10.1145/3620678.3624668,10.1109/ACCESS.2024.3362247
10.1145/3620678.3624668,10.1109/CIPAE60493.2023.00053
10.1145/3620678.3624668,10.1016/j.eswa.2023.122754
10.1145/3620678.3624668,10.1109/TDSC.2023.3264567
10.1145/3620678.3624668,10.1007/s11042-023-17854-w
10.1145/3620678.3624668,10.1109/ICSSS58085.2023.10407074
10.1145/3620678.3624668,10.1007/s11042-023-15714-1
10.1145/3620678.3624668,10.1016/j.procs.2023.11.007
10.1145/3620678.3624668,10.13052/jcsm2245-1439.1311
10.1145/3620678.3624668,10.1145/3592980.3595323
10.1145/3620678.3624668,10.5194/isprs-archives-XLVIII-1-W1-2023-511-2023
10.1145/3620678.3624668,10.30420/456164024
10.1145/3620678.3624668,10.1145/3539618.3591702
10.1145/3620678.3624668,10.1109/JIOT.2024.3365714
10.1145/3579856.3582826,10.1016/j.eswa.2023.121709
10.1145/3579856.3582826,10.1007/s11042-024-18298-6
10.1145/3579856.3582826,10.1145/3576840.3578281
10.1145/3579856.3582826,10.1186/s12859-024-05631-x
10.1145/3579856.3582826,10.1145/3584372.3589935
10.1145/3579856.3582826,10.1109/IJCB57857.2023.10449189
10.1145/3579856.3582826,10.1145/3539618.3591637
10.1145/3613917.3613923,10.1016/j.dsm.2023.12.002
10.1145/3613917.3613923,10.1109/TMM.2023.3312924
10.1145/3613917.3613923,10.1186/s12859-024-05634-8
10.1145/3613917.3613923,10.1109/TKDE.2024.3363009
10.1145/3613917.3613923,10.1038/s41746-023-00994-6
10.1145/3613917.3613923,10.1109/SIoT60039.2023.10389856
10.1145/3613917.3613923,10.1007/s00366-023-01813-y
10.1145/3613917.3613923,10.1145/3633053.3633059
10.1145/3613917.3613923,10.1016/j.bspc.2023.105750
10.1145/3613917.3613923,10.4230/LIPIcs.ICDT.2023.19
10.1145/3613917.3613923,10.12694/scpe.v25i1.2296
10.1145/3613917.3613923,10.1186/s40537-023-00857-7
10.1145/3613917.3613923,10.1016/j.compbiomed.2024.108195
10.1145/3613917.3613923,10.1016/j.bspc.2023.105899
10.1145/3613917.3613923,10.1109/CIPAE60493.2023.00019
10.1145/3613917.3613923,10.1109/ICICIS56802.2023.10430275
10.1145/3613917.3613923,10.1016/j.compag.2023.108500
10.1145/3613917.3613923,10.1016/j.cpc.2023.108935
10.1145/3613917.3613923,10.1080/09540091.2024.2323059
10.1145/3613917.3613923,10.1109/BIGCOM61073.2023.00024
10.1145/3613917.3613923,10.1145/3583133.3590662
10.1145/3613917.3613923,10.1109/ICOIACT59844.2023.10455894
10.1145/3613917.3613923,10.1145/3539618.3592061
10.1145/3613917.3613923,10.1007/s11042-023-15139-w
10.1145/3613917.3613923,10.1109/TBIOM.2023.3327287
10.1145/3613917.3613923,10.1109/DESSERT61349.2023.10416500
10.1145/3613917.3613923,10.1016/j.aei.2023.102224
10.1145/3583133.3590662,10.1016/j.cad.2023.103630
10.1145/3583133.3590662,10.1109/PuneCon58714.2023.10450006
10.1145/3583133.3590662,10.1109/ACCESS.2024.3362247
10.1145/3583133.3590662,10.1109/IEMENTech60402.2023.10423480
10.1145/3583133.3590662,10.1109/JBHI.2024.3352513
10.1145/3583133.3590662,10.1109/JBHI.2023.3337261
10.1145/3583133.3590662,10.1109/ICEDCS60513.2023.00131
10.1145/3583133.3590662,10.1109/TBIOM.2024.3377686
10.1145/3583133.3590662,10.1145/3555776.3577733
10.1145/3583133.3590662,10.1145/3580305.3599395
10.1145/3583133.3590662,10.1145/3584372.3588672
10.1145/3583133.3590662,10.1109/ICECA58529.2023.10395674
10.1145/3583133.3590662,10.36680/j.itcon.2024.006
10.1145/3583133.3590662,10.1109/TC.2023.3326982
10.1145/3583133.3590662,10.1007/s10851-024-01178-x
10.1145/3583133.3590662,10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023
10.1145/3583133.3590662,10.1109/TDSC.2023.3264567
10.1145/3583133.3590662,10.1145/3617695.3617702
10.1145/3583133.3590662,10.1109/TIT.2023.3344717
10.1145/3583133.3590662,10.1109/ACCESS.2023.3346997
10.1145/3583133.3590662,10.1016/j.bspc.2024.106069
10.1145/3583133.3590662,10.1080/09540091.2024.2323059
10.1145/3583133.3590662,10.4230/LIPIcs.ICDT.2024.20
10.1145/3583133.3590662,10.1109/ICRASET59632.2023.10420257
10.1145/3583133.3590662,10.1109/SITA60746.2023.10373743
10.1145/3583133.3590662,10.1109/HPEC58863.2023.10363590
10.1145/3583133.3590662,10.5194/isprs-archives-XLVIII-4-W6-2022-261-2023
10.1145/3583133.3590662,10.1109/TII.2023.3324940
10.1145/3583133.3590662,10.1145/3555776.3577652
10.1145/3583133.3590662,10.1145/3588195.3592982
10.1145/3583133.3590662,10.1016/j.eswa.2023.121489
10.1145/3583133.3590662,10.1145/3555776.3577772
10.1145/3583133.3590662,10.2478/amns.2023.1.00473
10.1145/3583133.3590662,10.1007/s11633-022-1402-8
10.1145/3583133.3590662,10.1145/3594441.3594448
10.1145/3583133.3590662,10.1145/3617694.3623223
10.1145/3583133.3590662,10.1021/acs.jcim.3c01617
10.1145/3583133.3590662,10.1038/s41746-023-00994-6
10.1145/3583133.3590662,10.1145/3579027.3608990
10.1145/3583133.3590662,10.1109/ICCCIS60361.2023.10425178
10.1145/3583133.3590662,10.1109/CISCT57197.2023.10351356
10.1145/3583133.3590662,10.1109/TAI.2024.3376319
10.1145/3583133.3590662,10.1145/3576841.3589614
10.1145/3583133.3590662,10.1109/IEMENTech60402.2023.10423485
10.1145/3583133.3590662,10.1016/j.egyai.2023.100331
10.1145/3583133.3590662,10.1016/j.displa.2023.102625
10.1145/3583133.3590662,10.3390/s24010008
10.1145/3614008.3614044,10.1007/s10489-023-05231-x
10.1145/3614008.3614044,10.1007/s11042-023-15714-1
10.1145/3614008.3614044,10.1109/TIFS.2024.3368892
10.1145/3614008.3614044,10.1016/j.ins.2024.120421
10.1145/3614008.3614044,10.1016/j.bspc.2023.105791
10.1145/3614008.3614044,10.1108/IR-11-2023-0284
10.1145/3614008.3614044,10.1145/3592980.3595323
10.1145/3614008.3614044,10.1016/j.eswa.2023.121924
10.1145/3614008.3614044,10.1145/3577193.3593734
10.1145/3614008.3614044,10.1109/SITA60746.2023.10373743
10.1145/3614008.3614044,10.1109/CANDAR60563.2023.00028
10.1145/3614008.3614044,10.1007/s00034-023-02544-7
10.1145/3614008.3614044,10.1109/JIOT.2023.3327738
10.1145/3614008.3614044,10.1145/3584372.3589935
